CWNS_NUM,FBI,LANDFILL,LAND_APP,MHI
27000184003,0,0,1,0
27000188001,0,0,1,0
27000189001,0,1,0,0
27000190001,0,0,1,0
27000191001,0,0,1,0
27000196001,0,0,1,0
27000199001,0,1,0,0
27000201001,0,0,1,0
27000206001,0,1,0,0
27000215001,0,0,1,0
27000216001,0,0,1,0
27000218001,0,1,0,0
27000222001,0,0,1,0
27000229001,0,0,1,0
27000231001,0,1,0,0
27000233001,0,1,0,0
27000236001,0,0,1,0
27000237001,0,0,1,0
27000238001,0,1,0,0
27000242001,0,0,1,0
27000250001,0,0,1,0
27000282001,0,0,1,0
27000286001,0,1,0,0
27000292001,0,1,0,0
27000296001,0,0,1,0
27000301001,0,0,1,0
27000309001,0,0,1,0
27000332001,0,0,1,0
27000348001,0,0,1,0
27000351001,0,0,1,0
27000352001,0,0,1,0
27000355001,0,0,1,0
27000360001,0,1,0,0
27001004001,0,0,1,0
27001201001,0,0,1,0
27001215001,0,0,1,0
27001216001,0,0,1,0
27001219001,0,0,1,0
27001314001,0,0,1,0
27001403001,0,0,1,0
27001503001,0,0,1,0
27001507001,0,0,1,0
27001515001,0,1,0,0
27001516001,0,1,0,0
27001518001,0,0,1,0
27001606001,0,0,1,0
27001609001,0,0,1,0
27001612001,0,1,0,0
27001613001,0,0,1,0
27001614001,0,0,1,0
27001905001,0,0,1,0
27001906001,0,0,1,0
27001907001,0,0,1,0
27002601001,0,1,0,0
27003109001,0,0,1,0
27003201001,0,1,0,0
27003202001,0,0,1,0
27003204001,0,0,1,0
27003315001,0,1,0,0
27003404001,0,0,1,0
27003514001,0,0,1,0
27003705001,0,0,1,0
27003713001,0,0,1,0
27004401001,0,0,1,0
27005004001,0,0,1,0
27005104001,0,1,0,0
27005105001,0,0,1,0
27005403001,0,1,0,0
27005404001,0,0,1,0
27005405001,0,0,1,0
27005408001,0,0,1,0
27005409001,0,0,1,0
27005503001,0,0,1,0
27005504001,0,0,1,0
27005505001,0,0,1,0
27005506001,0,0,1,0
27005604001,0,0,1,0
27005615001,0,0,1,0
27005618001,0,0,1,0
27005702001,0,0,1,0
27005802001,0,0,1,0
27005804001,0,0,1,0
27005805001,0,0,1,0
27006401001,0,0,1,0
27006403001,0,0,1,0
27007105001,0,0,1,0
27007106001,0,1,0,0
27007115001,0,0,1,0
27007116001,0,0,1,0
27007117001,0,1,0,0
27007413001,0,0,1,0
27007514001,0,1,0,0
27007515001,0,1,0,0
27007607001,0,0,1,0
27007617001,0,0,1,0
27007701001,0,1,0,0
27007909001,0,0,1,0
27008403001,0,0,1,0
27008901001,0,0,1,0
27008902001,0,0,1,0
27008905001,0,0,1,0
27009204001,0,0,1,0
27009225001,0,1,0,0
27009302001,0,0,1,0
27009304001,0,0,1,0
27009305001,0,0,1,0
27009306001,0,0,1,0
27009402001,0,0,1,0
27009404001,0,0,1,0
27009405001,0,0,1,0
27009406001,0,0,1,0
27009407001,0,1,0,0
27009408001,0,1,0,0
27009613001,0,0,1,0
27009706001,0,0,1,0
27009903001,0,0,1,0
28000020001,0,0,1,0
28000055001,0,0,1,0
28000065001,0,1,0,0
28000085001,0,1,0,0
28000110001,0,0,1,0
28000110002,0,0,1,0
28000111001,0,1,0,0
28000130005,0,0,1,0
28000150001,0,1,0,0
28000205001,0,1,0,0
28000225001,0,0,0,1
28000240005,0,1,0,0
28000245001,0,1,0,0
28000275001,0,1,0,0
28000400001,0,1,0,0
28000435001,0,1,0,0
28000467001,0,1,0,0
28000480001,0,1,0,0
28000495001,0,1,0,0
28000505001,0,1,0,0
28000510001,0,0,1,0
28000515001,0,0,1,0
28000515002,0,1,0,0
28000540001,0,1,0,0
28000610001,0,0,1,0
28000615001,0,0,1,0
28000680001,0,1,0,0
28000720001,0,1,0,0
28000805001,0,0,1,0
28000870001,0,0,0,1
28000885001,0,1,0,0
28000955001,0,1,0,0
28000975001,0,0,1,0
28000980001,0,0,1,0
28001030001,0,1,0,0
28001040001,0,1,0,0
28001090001,0,0,1,0
28001125001,0,1,0,0
28001250001,0,1,0,0
28001360001,0,1,0,0
28001390001,0,0,1,0
28001415001,0,1,0,0
28001475001,0,1,0,0
28001480001,0,1,0,0
28001503001,0,0,1,0
28001505001,0,1,0,0
28001508001,0,1,0,0
28001516001,0,0,1,0
28001578001,0,1,0,0
28001806001,0,1,0,0
28001828001,0,1,0,0
29000852003,0,0,1,0
29000893001,0,0,1,0
29000959001,0,0,1,0
29001001001,0,0,1,0
29001002001,0,0,1,0
29001003023,0,0,1,0
29001004001,0,0,1,0
29001007001,0,0,1,0
29001008001,0,0,0,1
29001009001,0,0,1,0
29001010002,0,0,1,0
29001010004,0,0,1,0
29001011001,1,0,0,0
29001011002,0,0,1,0
29001011003,0,0,1,0
29001011005,0,1,0,0
29001011008,0,1,0,0
29001011009,0,1,0,0
29001012001,0,0,1,0
29001015001,0,0,1,0
29001016001,0,0,1,0
29001017005,0,0,1,0
29001018050,0,0,1,0
29001019009,0,0,1,0
29001020001,0,0,1,0
29001020002,0,1,0,0
29001020003,0,1,0,0
29001021001,0,1,0,0
29001021002,0,0,0,1
29001022001,0,0,1,0
29001023001,1,0,0,0
29001023002,1,0,0,0
29001023003,0,1,0,0
29001023004,1,0,0,0
29001023005,0,0,0,1
29001023018,0,0,0,1
29001024002,0,0,1,0
29001024003,0,1,0,0
29001024005,0,0,1,0
29001025001,0,0,1,0
29001026001,0,0,1,0
29001026002,0,0,1,0
29001027001,0,0,1,0
29001027002,0,0,1,0
29001028001,0,0,1,0
29001029001,0,0,1,0
29001030001,0,0,1,0
29001031001,0,0,1,0
29001032001,0,0,1,0
29001033001,0,0,1,0
29001035001,0,0,1,0
29001036001,0,0,1,0
29001037001,0,0,1,0
29001039001,0,0,1,0
29001042001,0,0,1,0
29001043001,0,0,1,0
29001043002,0,0,1,0
29001044001,0,0,0,1
29001045001,0,0,1,0
29001046001,0,0,1,0
29001047001,0,0,1,0
29001048001,0,0,1,0
29001049001,0,0,1,0
29001052001,0,0,1,0
29001060001,0,0,1,0
29001066001,0,0,1,0
29001067001,0,1,0,0
29001070001,0,0,1,0
29001074001,0,0,1,0
29001083001,0,1,0,0
29001088001,0,0,1,0
29001094001,0,0,1,0
29001113001,0,0,1,0
29001127002,0,0,0,1
29001128001,0,1,0,0
29001129001,0,0,1,0
29001130001,0,0,1,0
29001133001,0,0,1,0
29001146001,0,0,1,0
29001147001,0,1,0,0
29001148006,0,1,0,0
29001159001,0,0,1,0
29001172001,0,0,1,0
29001180008,0,0,1,0
29001181003,0,0,1,0
29001182001,0,0,1,0
29001183001,0,0,1,0
29001185001,0,0,1,0
29001186001,0,0,1,0
29001187001,1,0,0,0
29001188001,0,1,0,0
29001189003,0,0,1,0
29001189005,0,0,1,0
29001191001,0,0,1,0
29001193006,0,0,1,0
29001194001,0,1,0,0
29001196002,0,0,1,0
29001198001,0,0,1,0
29001199001,0,0,1,0
29001213001,0,0,1,0
29001221001,0,0,1,0
29001222001,0,0,1,0
29001223001,0,0,1,0
29001232001,0,0,1,0
29001238001,0,1,0,0
29001239002,0,0,1,0
29001239003,0,0,1,0
29001241001,0,1,0,0
29001505001,0,1,0,0
29001515001,0,1,0,0
29002012001,0,0,1,0
29002028001,0,0,1,0
29002028002,0,0,1,0
29002046004,0,0,1,0
29002056001,0,1,0,0
29002071001,0,1,0,0
29002084001,0,0,1,0
29002087001,0,0,1,0
29002087002,0,0,1,0
29002092001,0,0,1,0
29002102001,0,1,0,0
29002119001,0,0,1,0
29002120001,0,1,0,0
29002143001,0,0,1,0
29002201001,0,0,1,0
29002203001,0,0,1,0
29002204001,0,0,1,0
29002205001,0,0,1,0
29002222001,0,0,1,0
29002243001,0,0,1,0
29002253001,0,0,1,0
29002273001,0,1,0,0
29002300002,0,0,1,0
29002342003,0,0,1,0
29002355001,0,0,1,0
29002363001,0,0,1,0
29002365001,0,0,1,0
29002368001,0,0,1,0
29002371001,0,0,1,0
29002401001,0,0,1,0
29002402002,0,0,1,0
29002405001,0,0,1,0
29002415001,0,0,1,0
29002415002,0,0,1,0
29002422001,0,0,1,0
29002431001,0,0,1,0
29002464001,0,0,1,0
29002466001,0,0,1,0
29002469001,0,1,0,0
29002472001,0,0,1,0
29002482001,0,0,1,0
29002499001,0,0,1,0
29002501001,0,0,1,0
29002503001,0,0,1,0
29002511001,0,0,1,0
29002512001,0,0,1,0
29002513001,0,1,0,0
29002515001,0,1,0,0
29002801005,0,0,1,0
29002821001,0,1,0,0
29003000001,0,0,1,0
29003009001,0,0,1,0
29003040001,0,0,1,0
29003043001,0,0,1,0
29003044001,0,0,1,0
29003044002,0,0,1,0
29003045001,0,0,1,0
29003046001,0,0,1,0
29003055001,0,0,1,0
29003081001,0,1,0,0
29003082001,0,0,1,0
29003083001,0,0,1,0
29003157001,0,0,1,0
29003163001,0,0,1,0
29003198001,0,0,1,0
29003198002,0,0,1,0
29003241001,0,0,1,0
29003429001,0,0,1,0
29003430001,0,0,1,0
29003431001,0,0,1,0
29003471001,0,0,1,0
29003473002,0,0,1,0
29003507001,0,0,1,0
29003508001,0,0,1,0
29003513001,0,0,1,0
29003548001,0,0,1,0
29003548002,0,0,1,0
29003585001,0,0,1,0
29003592001,0,0,1,0
29003703001,0,0,1,0
29003705001,0,0,1,0
29003709003,0,0,1,0
29003715001,0,0,1,0
29003742001,0,0,1,0
29003742002,0,0,1,0
29003744001,0,0,1,0
29003819001,0,0,1,0
29003868001,0,0,1,0
29004005001,0,0,1,0
29004012001,0,0,1,0
29004013001,0,0,1,0
29004026001,0,0,1,0
29004028001,0,0,1,0
29004029001,0,0,1,0
29004030001,0,0,1,0
29004032001,0,0,1,0
29004034003,0,0,1,0
29004035001,0,0,1,0
29004045001,0,0,1,0
29004050001,0,0,1,0
29004052001,0,1,0,0
29004065001,0,0,1,0
29004071001,0,0,1,0
29004072001,0,0,1,0
29004078001,0,0,1,0
29004081001,0,0,1,0
29004086001,0,1,0,0
29004088001,0,0,1,0
29004090001,0,0,1,0
29004091001,0,1,0,0
29004092001,0,0,1,0
29004093001,0,0,1,0
29004095001,0,0,1,0
29004096001,0,0,1,0
29004101001,0,0,1,0
29004109001,0,1,0,0
29004112002,0,0,1,0
29004137001,0,0,1,0
29004139001,0,1,0,0
29004146001,0,0,1,0
29004148001,0,0,1,0
29004149001,0,0,1,0
29004150001,0,0,1,0
29004152001,0,0,1,0
29004156001,0,0,1,0
29004158001,0,0,1,0
29004159002,0,0,1,0
29004160001,0,0,1,0
29004591001,0,0,1,0
29004601001,0,0,1,0
29004999001,0,0,1,0
29005000001,0,0,1,0
30000005001,0,1,0,0
30000008001,0,0,1,0
30000012001,0,0,1,0
30000022001,0,1,0,0
30000046001,0,1,0,0
30000047001,0,0,1,0
30000048001,0,0,1,0
30000049001,0,0,1,0
30000050001,0,0,1,0
30000051001,0,0,1,0
30000053001,0,1,0,0
30000060001,0,1,0,0
30000062001,0,1,0,0
30000063001,0,1,0,0
30000067001,0,1,0,0
30000079001,0,1,0,0
30000095001,1,0,0,0
30000096001,0,1,0,0
30000104001,0,1,0,0
30000125001,0,1,0,0
30000137001,0,0,1,0
30000143001,0,1,0,0
30000168001,0,0,1,0
30000180001,0,0,1,0
30000192001,0,1,0,0
30000193001,0,1,0,0
30000196001,0,0,1,0
30000203001,0,0,1,0
31000015001,0,0,1,0
31000020001,0,0,1,0
31000069001,0,1,0,0
31000079001,0,1,0,0
31000090001,0,0,1,0
31000095001,0,1,0,0
31000125001,0,0,1,0
31000129001,0,0,1,0
31000150001,0,0,1,0
31000175001,0,0,1,0
31000195001,0,1,0,0
31000196001,0,1,0,0
31000203001,0,1,0,0
31000206001,0,0,1,0
31000215001,0,0,1,0
31000221001,0,1,0,0
31000222001,0,1,0,0
31000224001,0,0,1,0
31000230001,0,1,0,0
31000255001,0,1,0,0
31000275001,0,0,1,0
31000285001,0,0,1,0
31000365001,0,0,1,0
31000386001,0,0,1,0
31000387001,0,0,1,0
31000400001,0,0,1,0
31000405001,0,1,0,0
31000430001,0,0,1,0
31000431001,0,0,1,0
31000434001,0,1,0,0
31000450001,0,1,0,0
31000451001,0,0,1,0
31000452001,0,0,1,0
31000453001,0,1,0,0
31000455001,0,0,1,0
31000458001,0,1,0,0
31000477001,0,0,1,0
31000505001,0,0,1,0
31000545001,0,0,1,0
31000620001,0,0,1,0
31000625001,0,1,0,0
31000650001,0,0,1,0
31000651001,0,1,0,0
31000655001,0,1,0,0
31000680001,0,0,1,0
31000710001,0,0,1,0
31000750001,0,1,0,0
31000755001,0,0,1,0
31000815001,0,0,1,0
31000841001,0,1,0,0
31000875001,0,0,1,0
31000890001,0,0,1,0
31000900001,0,1,0,0
31000905001,0,0,1,0
31000906001,0,1,0,0
31000911001,0,1,0,0
31000913001,0,1,0,0
31000935001,0,1,0,0
31000951001,0,1,0,0
31000952001,0,0,1,0
31000955001,0,0,1,0
31000956001,0,1,0,0
31000957001,0,1,0,0
31000990001,0,0,1,0
31001030001,0,0,1,0
31001045001,0,0,1,0
31001046001,0,0,1,0
31001048001,0,0,1,0
31001055001,0,1,0,0
31001070001,0,0,1,0
31001090001,0,0,1,0
31001145001,0,1,0,0
31001170001,0,0,1,0
31001205001,0,0,1,0
31001220001,0,1,0,0
31001245001,0,1,0,0
31001325001,0,1,0,0
31001350001,0,0,1,0
31001353001,0,1,0,0
31001370002,0,0,1,0
31001415001,0,0,1,0
31001425001,0,1,0,0
31001468001,0,1,0,0
31001495001,0,1,0,0
31001530001,0,0,1,0
31001539001,0,0,1,0
31001541001,0,1,0,0
31001570001,0,0,1,0
31001695001,0,0,1,0
31001700001,0,1,0,0
31001701001,0,0,1,0
31001702001,0,0,1,0
31001707001,0,1,0,0
31001708001,0,1,0,0
31001710001,0,1,0,0
31001725001,0,0,1,0
31001755001,0,0,1,0
31001790001,0,0,1,0
31001815001,0,1,0,0
31001825001,0,0,0,1
31001825002,0,0,0,1
31001830001,0,1,0,0
31001835001,0,0,1,0
31001870001,0,0,1,0
31001891001,0,1,0,0
31001896001,0,1,0,0
31001925001,0,1,0,0
31001945001,0,0,1,0
31001960001,0,0,1,0
31001965001,0,1,0,0
31001975001,0,1,0,0
31001980001,0,0,0,1
31002005001,0,0,1,0
31002060001,0,0,1,0
31002065001,0,0,1,0
31002135001,0,0,1,0
31002180001,0,0,1,0
31002190001,0,1,0,0
31002200001,0,0,1,0
31002215001,0,1,0,0
31002217001,0,0,1,0
31002230001,0,0,1,0
31002275001,0,0,1,0
31002290001,0,0,1,0
31002295001,0,0,1,0
31002320001,0,0,1,0
31002345001,0,0,1,0
31002360001,0,1,0,0
31002375001,0,1,0,0
31002445001,0,0,1,0
31002446001,0,1,0,0
31002447001,0,1,0,0
31002448001,0,0,1,0
31002500001,0,1,0,0
31002520001,0,1,0,0
31002555001,0,0,1,0
31002562001,0,0,1,0
31002570001,0,1,0,0
31002580001,0,0,1,0
31002585001,0,1,0,0
31002590001,0,1,0,0
31002620001,0,0,1,0
31002665001,0,0,1,0
31002670001,0,0,1,0
31002695001,0,0,1,0
31003000001,0,0,1,0
31003006001,0,1,0,0
31003009001,0,0,1,0
31003011001,0,0,1,0
31003029001,0,0,1,0
31003045001,0,0,1,0
32000008006,0,0,1,0
32000009001,0,1,0,0
32000013001,1,0,0,0
32000014001,0,1,0,0
32000015001,0,1,0,0
32000016001,0,1,0,0
32000017001,0,1,0,0
32000021002,0,1,0,0
32000022002,0,1,0,0
32000023001,0,1,0,0
32000028001,0,1,0,0
32000039001,0,1,0,0
32000200401,0,1,0,0
33000010001,0,1,0,0
33000013001,0,1,0,0
33000015001,0,1,0,0
33000016001,0,1,0,0
33000019001,0,1,0,0
33000020001,0,1,0,0
33000023002,0,1,0,0
33000029001,0,1,0,0
33000033001,0,1,0,0
33000037001,0,0,0,1
33000040001,0,1,0,0
33000042001,0,1,0,0
33000043001,0,1,0,0
33000051001,1,0,0,0
33000054001,0,0,1,0
33000058001,0,0,1,0
33000062002,0,1,0,0
33000064001,0,1,0,0
33000065001,0,0,1,0
33000071001,0,1,0,0
33000077001,0,1,0,0
33000081001,0,1,0,0
33000082001,0,1,0,0
33000087001,0,0,1,0
33000089001,0,1,0,0
33000090001,0,1,0,0
33000093001,0,1,0,0
33000094001,0,1,0,0
33000096001,0,1,0,0
33000097001,0,1,0,0
33000098001,0,1,0,0
33000100003,0,0,1,0
33000101001,0,0,1,0
33000109001,0,1,0,0
33000111001,0,1,0,0
33000129001,0,1,0,0
33000161001,0,1,0,0
34001005001,0,0,0,1
34001030001,1,0,0,0
34001033001,0,0,0,1
34001043001,0,1,0,0
34001053001,0,1,0,0
34001060001,0,0,1,0
34001077001,1,0,0,0
34001082001,0,0,1,0
34001087001,1,0,0,0
34001089001,0,1,0,0
34001090001,0,1,0,0
34001093001,0,0,0,1
34001105001,0,1,0,0
34001138001,0,1,0,0
34001159001,0,1,0,0
34001161001,0,1,0,0
34001245001,0,0,0,1
34001253001,0,1,0,0
34001269001,0,0,0,1
34001305001,0,1,0,0
34001305002,0,1,0,0
34001307001,0,1,0,0
34001324001,0,1,0,0
34001324003,0,0,0,1
34001347001,1,0,0,0
34001379001,0,1,0,0
34001398001,1,0,0,0
34001431001,0,1,0,0
34001446001,0,0,0,1
34001453001,0,1,0,0
34002003001,1,0,0,0
34002026001,0,1,0,0
34002065001,0,1,0,0
34002066001,0,1,0,0
34002097001,1,0,0,0
34002100001,0,0,0,1
34002100002,0,1,0,0
34002100003,0,1,0,0
34002114002,0,1,0,0
34002292001,0,1,0,0
34002312001,0,1,0,0
34002391002,0,1,0,0
34002443001,0,1,0,0
34002492001,0,1,0,0
34002512001,0,1,0,0
34002519001,0,1,0,0
34002534002,1,0,0,0
34003057001,0,0,1,0
34003080001,0,1,0,0
34003127001,0,1,0,0
34003314001,0,1,0,0
34003503001,0,1,0,0
34004001001,0,0,0,1
34004013001,0,1,0,0
34004013006,0,1,0,0
34004015001,0,1,0,0
34004058001,0,1,0,0
34004230001,0,1,0,0
34004461001,0,1,0,0
34005018001,0,0,1,0
34005051001,0,1,0,0
34005085001,0,0,1,0
34005086001,0,1,0,0
34005103001,0,0,1,0
34005118001,1,0,0,0
34005299001,0,0,1,0
34005395001,0,0,1,0
34006012001,0,1,0,0
34006039001,1,0,0,0
34006072001,0,0,0,1
34006220001,0,1,0,0
34006236001,0,1,0,0
34006271001,0,1,0,0
34006284001,0,1,0,0
34006344001,0,0,0,1
34007008001,0,1,0,0
34007015001,0,1,0,0
34007031001,0,1,0,0
34007031002,0,1,0,0
34007032001,0,0,0,1
34007071001,0,1,0,0
34007083001,0,0,1,0
34007092001,0,1,0,0
34007117001,0,0,1,0
34007123001,0,1,0,0
34007153001,0,1,0,0
34007206001,0,1,0,0
34007229001,0,1,0,0
34007290001,0,1,0,0
34007291001,0,1,0,0
34007304001,0,1,0,0
34007382001,0,1,0,0
34007424001,0,1,0,0
34008020001,0,1,0,0
34008041001,0,1,0,0
34008106001,0,1,0,0
34008107001,0,1,0,0
34008107002,0,1,0,0
34008357001,0,0,1,0
34008504001,0,1,0,0
34009102001,0,1,0,0
34009506001,0,1,0,0
35000004001,0,1,0,0
35000008001,0,1,0,0
35000018001,0,1,0,0
35000019001,0,0,1,0
35000020001,0,1,0,0
35000021002,0,0,1,0
35000022001,0,1,0,0
35000023001,0,1,0,0
35000026001,0,0,1,0
35000027001,0,1,0,0
35000028001,0,0,1,0
35000029003,0,1,0,0
35000030003,0,0,1,0
35000032001,0,1,0,0
35000034001,0,1,0,0
35000046001,0,0,1,0
35000048007,0,1,0,0
35000049001,0,1,0,0
35000055001,0,0,1,0
35000057001,0,1,0,0
35000068001,0,0,1,0
35000070005,0,1,0,0
35000080001,0,1,0,0
35000085001,0,1,0,0
35000086001,0,1,0,0
35000088001,0,1,0,0
35000094001,0,1,0,0
35000096001,0,1,0,0
35000104001,0,1,0,0
35000112003,0,1,0,0
35000128001,0,1,0,0
35000129001,0,0,1,0
35001117001,0,1,0,0
36001004001,0,1,0,0
36001006001,0,1,0,0
36001008001,0,1,0,0
36001010001,0,1,0,0
36001012001,0,1,0,0
36001013001,1,0,0,0
36001015003,0,1,0,0
36001015004,0,1,0,0
36001015010,0,1,0,0
36001015014,0,0,0,1
36001015031,0,1,0,0
36001016001,0,1,0,0
36001017001,0,1,0,0
36001018001,0,1,0,0
36001019001,0,1,0,0
36001020001,0,1,0,0
36001021001,0,1,0,0
36001021002,0,1,0,0
36001022001,0,1,0,0
36003001001,0,1,0,0
36003002001,0,1,0,0
36003003001,0,1,0,0
36003006002,0,1,0,0
36003010001,0,0,0,1
36003013001,0,1,0,0
36003016001,0,1,0,0
36003019001,0,0,0,1
36003020005,1,0,0,0
36003024001,0,1,0,0
36003026001,0,1,0,0
36003032001,0,1,0,0
36003034001,0,1,0,0
36003038001,0,1,0,0
36003039001,0,1,0,0
36003041001,0,1,0,0
36003046002,0,1,0,0
36003047001,0,1,0,0
36003048001,0,1,0,0
36003049001,0,1,0,0
36003054001,0,1,0,0
36003055001,0,1,0,0
36003056001,0,1,0,0
36003058001,0,0,0,1
36003059001,0,1,0,0
36003063002,0,1,0,0
36003064001,0,1,0,0
36003066001,0,1,0,0
36003067001,0,1,0,0
36003068001,0,1,0,0
36003072003,0,1,0,0
36003078001,0,1,0,0
36003078002,0,1,0,0
36003081001,0,1,0,0
36003081002,0,1,0,0
36003087001,0,1,0,0
36003095001,0,1,0,0
36003099001,0,1,0,0
36003102001,0,1,0,0
36003105001,0,1,0,0
36003106001,0,1,0,0
36003107001,0,1,0,0
36003111001,0,1,0,0
36003112001,0,1,0,0
36003113001,0,1,0,0
36003118001,0,1,0,0
36003118002,0,1,0,0
36003119001,0,1,0,0
36003119003,0,1,0,0
36003120001,0,1,0,0
36003121001,0,1,0,0
36003124001,0,1,0,0
36003129001,0,1,0,0
36003131002,0,1,0,0
36003133001,0,0,1,0
36003134001,0,1,0,0
36003135001,0,1,0,0
36003143003,0,1,0,0
36003144001,0,1,0,0
36003146002,0,1,0,0
36003147001,0,1,0,0
36003147002,0,1,0,0
36003148001,0,1,0,0
36003148003,0,1,0,0
36003149001,0,0,1,0
36003154001,0,1,0,0
36003166001,0,1,0,0
36003169001,0,1,0,0
36003169004,0,0,0,1
36003169005,0,1,0,0
36003169007,0,0,0,1
36003169008,0,0,1,0
36003169009,0,0,0,1
36003169012,0,0,1,0
36003176001,0,1,0,0
36003194001,0,1,0,0
36003201001,0,1,0,0
36003213001,0,1,0,0
36004002002,0,1,0,0
36004004004,0,1,0,0
36004004006,0,1,0,0
36004007001,0,1,0,0
36004009001,0,1,0,0
36004010001,0,1,0,0
36004012001,0,1,0,0
36004014001,0,1,0,0
36004015001,0,0,1,0
36004017001,0,1,0,0
36004018003,0,0,1,0
36004020001,0,1,0,0
36004021001,0,1,0,0
36004024001,0,1,0,0
36004025001,0,1,0,0
36004031001,0,1,0,0
36004038002,0,1,0,0
36004040001,0,1,0,0
36004044001,0,1,0,0
36004047001,0,1,0,0
36004048001,0,1,0,0
36004050001,0,0,0,1
36004051001,0,1,0,0
36004052001,0,1,0,0
36004053001,0,1,0,0
36004055001,0,1,0,0
36004058001,0,1,0,0
36004059001,0,1,0,0
36004060001,0,1,0,0
36004064001,1,0,0,0
36004064002,1,0,0,0
36004067001,0,1,0,0
36004068001,0,1,0,0
36004069001,0,1,0,0
36004070001,0,1,0,0
36004071001,0,1,0,0
36004077001,0,0,0,1
36004081001,0,1,0,0
36004083001,0,1,0,0
36004122001,0,1,0,0
36005001001,0,1,0,0
36005002001,0,1,0,0
36005009001,0,1,0,0
36005010001,0,1,0,0
36005011001,0,1,0,0
36005014001,0,1,0,0
36005015001,0,1,0,0
36005016001,0,1,0,0
36005017001,0,1,0,0
36005020001,0,0,1,0
36005024001,0,1,0,0
36005027001,0,1,0,0
36005029001,0,1,0,0
36005030001,0,1,0,0
36005031001,0,1,0,0
36005037001,0,1,0,0
36005040001,0,1,0,0
36005042001,0,1,0,0
36005044001,0,1,0,0
36005045001,0,0,0,1
36005046001,0,1,0,0
36005052001,0,1,0,0
36005053001,0,1,0,0
36005054001,0,1,0,0
36005055001,0,0,1,0
36005057001,0,1,0,0
36005062001,1,0,0,0
36005063001,1,0,0,0
36005072001,0,1,0,0
36006002001,0,1,0,0
36006005001,0,1,0,0
36006007001,0,1,0,0
36006009001,0,0,0,1
36006016001,0,1,0,0
36006019001,0,0,1,0
36006026001,0,1,0,0
36006033001,0,1,0,0
36006047001,0,1,0,0
36006048001,0,1,0,0
36006049001,1,0,0,0
36006050001,0,1,0,0
36006052001,0,1,0,0
36006065001,0,1,0,0
36006067001,0,0,1,0
36006069001,0,1,0,0
36006071001,0,0,1,0
36006074002,0,1,0,0
36006085001,0,1,0,0
36006087001,0,1,0,0
36006090001,0,1,0,0
36006094001,0,0,1,0
36006096002,0,0,1,0
36006098001,0,1,0,0
36006102001,0,1,0,0
36006103001,0,1,0,0
36006111002,0,0,1,0
36006113001,0,1,0,0
36006117001,0,1,0,0
36006124001,0,0,0,1
36006128001,0,1,0,0
36006142001,0,1,0,0
36006158001,1,0,0,0
36007009001,0,0,1,0
36007011001,0,0,1,0
36007027001,1,0,0,0
36007044001,0,1,0,0
36007048001,1,0,0,0
36007056001,0,0,1,0
36007059001,0,1,0,0
36007063001,0,1,0,0
36007069001,0,1,0,0
36007075001,0,1,0,0
36007080001,0,1,0,0
36007086001,0,0,1,0
36007090001,0,1,0,0
36007099001,0,1,0,0
36007102001,0,1,0,0
36007110001,0,0,1,0
36007113001,0,0,1,0
36007121001,0,1,0,0
36007125001,0,0,1,0
36007127001,0,1,0,0
36007128002,0,1,0,0
36007131001,0,1,0,0
36007136005,0,1,0,0
36007136006,0,1,0,0
36007136007,0,1,0,0
36007136008,0,1,0,0
36007136009,0,1,0,0
36007157001,0,1,0,0
36007169001,0,0,1,0
36007175001,0,1,0,0
36007176001,0,1,0,0
36007178001,0,1,0,0
36007185001,0,1,0,0
36007186001,0,1,0,0
36007189001,0,0,0,1
36007190002,0,0,1,0
36007194001,0,1,0,0
36007215002,0,1,0,0
36007216001,0,1,0,0
36007217001,0,1,0,0
36007219001,0,1,0,0
36007222001,0,1,0,0
36007224001,0,1,0,0
36007226001,0,1,0,0
36007227001,0,1,0,0
36007231001,0,1,0,0
36008001001,0,1,0,0
36008002009,0,1,0,0
36008004001,0,1,0,0
36008006001,0,1,0,0
36008007001,0,1,0,0
36008013001,0,1,0,0
36008014001,0,1,0,0
36008016001,0,0,1,0
36008017001,0,1,0,0
36008019001,0,1,0,0
36008020001,0,1,0,0
36008022001,0,1,0,0
36008024001,0,0,0,1
36008041001,0,1,0,0
36008042001,0,1,0,0
36008044001,0,1,0,0
36008046001,0,1,0,0
36008048001,0,1,0,0
36008048005,0,1,0,0
36008049001,0,1,0,0
36008050001,0,1,0,0
36008053001,0,1,0,0
36008055001,0,1,0,0
36008057001,0,1,0,0
36008059001,0,0,0,1
36008061002,0,0,1,0
36008063001,0,0,1,0
36008065001,0,1,0,0
36008066001,0,1,0,0
36008068001,0,1,0,0
36008069001,0,1,0,0
36008073001,0,1,0,0
36008074001,0,1,0,0
36008079001,0,1,0,0
36008080001,0,1,0,0
36008081001,0,0,1,0
36008082001,0,1,0,0
36008083001,0,1,0,0
36008084001,0,1,0,0
36008085001,0,0,1,0
36008086001,0,0,1,0
36008087001,0,1,0,0
36008088001,0,1,0,0
36008091001,1,0,0,0
36008094001,0,1,0,0
36008095001,1,0,0,0
36008096001,0,1,0,0
36008097001,0,1,0,0
36008119001,0,1,0,0
36008143001,0,0,0,1
36008242001,0,0,1,0
36008252001,0,1,0,0
36008255001,0,1,0,0
36008267001,0,0,0,1
36009002001,0,1,0,0
36009005001,0,1,0,0
