FACILITY_ID,CWNS_ID,FLOW_2022_MGD_FINAL,FACILITY_NAME,INFRASTRUCTURE_TYPE,LATITUDE,LONGITUDE,CITY,STATE_CODE,AUTHORITY_NAME,COUNTY_NAME,HUC,WATERSHED_NAME,FACILITY_TYPE
1081661,39008708001,1.8,Waverly WWTP & Sewer System,Wastewater,39.110849,-82.980461,Waverly,OH,CITY OF WAVERLY,Pike,5060002,Lower Scioto,Collection: Pump Stations
1088606,26000581001,2.5,SOUTH LYON WWTP,Wastewater,42.4547,-83.6663,South Lyon,MI,"SOUTH LYON, CITY OF",,,,Collection: Separate Sewers
1089049,26004030001,0.18,PITTSFORD TWP WWSL,Wastewater,41.8624,-84.4807,Pittsford,MI,PITTSFORD TWP,Hillsdale,4100003,St. Joseph,Collection: Separate Sewers
1094119,50000068001,0.66,Shelburne WWTF No 2 (Village),Wastewater,44.38357,-73.23635,Shelburne,VT,"Shelburne, Town of",Chittenden,2010008,Lake Champlain,Collection: Separate Sewers
1094123,50000072001,2.4,Springfield WWTF,Wastewater,43.27919,-72.46746,Springfield,VT,"Springfield, Town of",,,,Collection: Combined Sewers
1094886,54001905001,0.8,SHEPHERDSTOWN WWTP,Wastewater,39.431694,-77.798611,Shepherdstown,WV,SHEPHERDSTOWN CORP OF,Jefferson,2070004,Conococheague-Opequon,Treatment Plant
1095008,54002704001,0.4,BLUEWELL PSD WWTP,Wastewater,37.3019,-81.2517,Bluefield,WV,BLUEWELL sanitary board,Mercer,5050002,Middle New,Treatment Plant
1214320,24000054012,0.05,Bloomington WWTP,Wastewater,39.4765,-79.0686,Bloomington,MD,"GARRETT COUNTY SANT,DIST.INC.",Garrett,2070002,North Branch Potomac,Treatment Plant
1214398,24000086002,0.052,Newark STP,Wastewater,38.247,-75.2908,Newark,MD,WORCESTER COUNTY DEPT. OF,,,,Water Reuse
1220831,36005016001,0.053,Newcomb (T) Winebrook STP,Wastewater,43.95684,-74.11705,Newcomb,NY,Town of Newcomb,,,,Treatment Plant
1220955,36006025001,0.65,Brownville (V) WWTP,Wastewater,44.001167,-75.984167,Brownville,NY,BROWNVILLE (V),Jefferson,4150101,Black,Treatment Plant
1221434,36009086005,0.08,Elma (T) SD#5 Meadows Subdivision WWTP,Wastewater,42.8275,-78.5956,Elma,NY,Town of Elma,Erie,4120103,Buffalo-Eighteenmile,Treatment Plant
1227790,48002050001,0.05,Meadow,Wastewater,33.3544,-102.1989,Meadow,TX,MEADOW,,,,Collection: Separate Sewers
1230181,31000455001,0.02,WESTON WWTP,Wastewater,41.1905,-96.7426,Weston,NE,"WESTON, VILLAGE OF",,,,Collection: Separate Sewers
1145789,31000222001,0.1,LAUREL WWTP,Wastewater,42.4364,-97.0836,Laurel,NE,City of Laurel,Cedar,10170101,Lewis And Clark Lake,Treatment Plant
1145834,31000485001,0.03,"CHAPMAN, WWTP",Wastewater,41.028,-98.1541,Chapman,NE,CHAPMAN WWTF,Merrick,10200103,Middle Platte-Prairie,Collection: Separate Sewers
1145948,31001425001,29.1,THERESA STREET STP,Wastewater,40.838,-96.6865,Lincoln,NE,"LINCOLN      ,CITYOF",Lancaster,10200203,Salt,Collection: Separate Sewers
1148038,27000174001,0.03,MEADOWLANDS WWTP,Wastewater,47.1188,-92.8238,Meadowlands,MN,"MEADOWLANDS, CITY OF",,,,Collection: Separate Sewers
1148119,27000286001,1.56,COLD SPRING WWTP,Wastewater,45.45934541,-94.41676212,Cold Spring,MN,"COLD SPRING, CITY OF",Stearns,7010202,Sauk,Collection: Pump Stations
1148163,27000342001,0.105,SHAFER WWTP,Wastewater,45.3907,-92.7588,Shafer,MN,SHAFER,Chisago,7030005,Lower St. Croix,Collection: Pump Stations
1148261,27002203001,0.303,WALKER WWTP,Wastewater,47.07101228,-94.57683805,Walker,MN,"WALKER, CITY OF",Cass,7010102,Leech Lake,Treatment Plant
1148339,27005405001,0.1,LANESBORO WWP,Wastewater,43.7220168,-91.97066764,Lanesboro,MN,"LANESBORO, CITY OF",Fillmore,7040008,Root,Collection: Separate Sewers
1148465,27009214001,0.015,NIELSVILLE WWTP,Wastewater,44.7369,-94.5971,Nielsville,MN,"NIELSVILLE, CITY OF",,,,Treatment Plant
1151341,38000089001,0.01,BUTTE WASTEWATER,Wastewater,47.84393,-100.66847,Butte,ND,"BUTTE, CITY OF",,,,Collection: Separate Sewers
1153401,37004102003,40,T.Z. OSBOURNE WWTP,Wastewater,36.098214,-79.687741,Mc Leansville,NC,City of Greensboro,Guilford,3030002,Haw,Collection: Separate Sewers
1073523,34002100001,13.7,Stony Brook RSA-River Rd STP/ Princeton CS-TP,Wastewater,40.38332201,-74.62386956,Princeton,NJ,Stony Brook Regional Sewerage Authority,Somerset,2030105,Raritan,Treatment Plant
1073644,34003127001,4.4,Asbury Park City - CS/STP,Wastewater,40.228,-73.9978,Asbury Park,NJ,ASBURY PARK - SEWER UTILITY,Monmouth,2030104,Sandy Hook-Staten Island,Collection: Separate Sewers
1078220,12000088002,7,Military Point Regional AWTF,Wastewater,30.1722,-85.7882,Panama City,FL,Bay County,Bay,3140101,St. Andrew-St. Joseph Bays,Treatment Plant
1078252,12000106001,3,LAKE CITY WWTF,Wastewater,30.170833,-82.644444,Lake City,FL,"LAKE CITY, CITY OF",Columbia,3110206,Santa Fe,Treatment Plant
1080604,39000182001,0.28,Smithville WWTP & Sewer System,Wastewater,40.8619,-81.8483,Smithville,OH,Village of Smithville,Wayne,5040001,Tuscarawas,Treatment Plant
1080924,39001625005,2,Clark Co Southwest Regional WWTP,Wastewater,39.8708,-84.0212,Medway,OH,Clark County Director of Utilities,,,,Treatment Plant
1081243,39004851001,12,Mansfield WWTP & Sewer System,Wastewater,40.748,-82.4844,Mansfield,OH,CITY OF MANSFIELD,,,,Treatment Plant
1081250,39004984001,4.95,Mason WWTP & Sewer System,Wastewater,39.3762,-84.2838,Mason,OH,City of Mason,,,,Collection: Separate Sewers
1081513,39007210001,0.671,Roseville WWTP & Sewer System,Wastewater,39.7884,-82.0793,Roseville,OH,Village of Roseville,,,,Treatment Plant
1081517,39007333001,0.95,Saint Clairsville North WWTP,Wastewater,40.09074,-80.891441,Saint Clairsville,OH,"Vaughn, Coast & Vaughn, Inc.",Belmont,5030106,Upper Ohio-Wheeling,Treatment Plant
1081613,39008281001,1,Toronto WWTP & Sewer System,Wastewater,40.451129,-80.60641,Toronto,OH,City of Toronto,Jefferson,5030101,Upper Ohio,Treatment Plant
1088544,26000481001,0.14,REESE STP,Wastewater,43.4697,-83.6922,Reese,MI,"REESE, CITY OF",,,,Treatment Plant
1078271,12000125002,12,FT. MYERS SOUTH AWTP,Wastewater,26.59023,-81.8793,Fort Myers,FL,Fort Myers,Lee,3090205,Caloosahatchee,Treatment Plant
1080626,39000202001,0.26,Orwell WWTP & Sewer System,Wastewater,41.5351,-80.8744,Orwell,OH,VILLAGE OF ORWELL,,,,Treatment Plant
1080867,39001106001,3.097,Bryan WWTP & Sewer System,Wastewater,41.4635,-84.5263,Bryan,OH,City of Bryan,Williams,4100006,Tiffin,Treatment Plant
1080909,39001435001,0.56,Greene Co Cedarville WWTP and Sewers,Wastewater,39.7032,-84.0295,Dayton,OH,Greene County Sanitary Engineering,,,,Collection: Separate Sewers
1081112,39003369005,6.8,MSD Taylor Creek Drainage Basin,Wastewater,39.2158,-84.69376,Cleves,OH,MSD of Greater Cincinnati,Hamilton,5080002,Lower Great Miami,Collection: Interceptor Sewers
1081122,39003584001,0.065,Higginsport WWTP & Sewer System,Wastewater,38.7878,-83.9636,Higginsport,OH,Village of Higginsport,,,,Collection: Separate Sewers
1175563,06005043001,1.8,Chowchilla WWTP,Wastewater,37.1035684,-120.2667223,Chowchilla,CA,"Chowchilla, City of",Madera,18040007,Upper Chowchilla-Upper Fresno,Treatment Plant
1175587,06005066001,0.53,Planada WWTF,Wastewater,37.2892448,-120.3241137,Planada,CA,Planada Community Services District,Merced,18040001,Middle San Joaquin-Lower Chowchilal,Collection: Separate Sewers
1175654,06005123001,0.22,KETTLEMAN CITY STP,Wastewater,35.9425,-119.7719,Kettleman City,CA,KETTLEMAN CITY CSA 1,Kings,18030012,Tulare-Buena Vista Lakes,Treatment Plant
1175723,06005236001,1.6,WINTERS WWTF,Wastewater,38.523014,-121.966685,Winters,CA,"WINTERS, CITY OF",,,,Collection: Separate Sewers
1166108,47000770001,1.87,LaFollette STP,Wastewater,36.3694,-84.1092,La Follette,TN,LaFollette Utilities Board,,,,Treatment Plant
1166158,47001045001,0.4,NIOTA STP,Wastewater,35.5035,-84.5684,Niota,TN,"NIOTA, CITY OF",,,,Treatment Plant
1166190,47001275001,1.8,SELMER WWTP,Wastewater,35.1565,-88.6033,Selmer,TN,"SELMER, TOWN OF",,,,Collection: Separate Sewers
1168359,22003098001,0.068,REDDELL POND,Wastewater,30.6777,-92.4321,Mamou,LA,EVANGELINE PARISH POLICE JURY,,,,Collection: Separate Sewers
1168441,22003187001,0.06,CLARENCE WWCTS,Wastewater,31.8343,-93.0377,Clarence,LA,VILLAGE OF CLARENCE,,,,Treatment Plant
1168471,22003235001,0.3,POINTE COUPEE SD # 1 LAGOON,Wastewater,30.7194,-91.4346,New Roads,LA,POINTE COUPEE SD #1,Pointe Coupee,8070300,Lower Grand,Treatment Plant
1168549,22003376001,0.4,FARMERVILLE STP,Wastewater,32.7627,-92.3999,Farmerville,LA,Town of Farmerville- Farmerville WWTP,Union,8040206,Bayou D'arbonne,Treatment Plant
1170501,49000155001,30,TIMPANOGOS SSD,Wastewater,40.346172,-111.779567,American Fork,UT,TIMPANOGOS SPECIAL SERVICE DIS,Utah,16020201,Utah Lake,Collection: Interceptor Sewers
1172487,40000067001,0.053,MARSHALL WWT,Wastewater,36.1561,-97.6315,Marshall,OK,"MARSHALL, TOWN OF",Logan,11050002,Lower Cimarron-Skeleton,Treatment Plant
1172590,40000211001,18,LAWTON WWT,Wastewater,34.5229,-98.3789,Lawton,OK,"LAWTON, CITY OF",Comanche,11130202,Cache,Collection: Separate Sewers
1153693,37008206001,0.49,ROSEBORO WWTP,Wastewater,34.955109,-78.501746,Roseboro,NC,Roseboro WWTP,Sampson,3030006,Black,Treatment Plant
1230206,31001046001,0.06,CAIRO WWTP,Wastewater,40.9999,-98.6075,Cairo,NE,CAIRO WWTF,,,,Treatment Plant
1230270,31002570001,0.1,WATERLOO WWTP,Wastewater,41.2883,-96.2881,Waterloo,NE,Village of Waterloo,Douglas,10230006,Big Papillion-Mosquito,Collection: Separate Sewers
1172722,40000490001,0.075,KEOTA PWA WWT,Wastewater,35.2621,-94.9301,Keota,OK,KEOTA PWA,Haskell,11110104,Robert S. Kerr Reservoir,Treatment Plant
1175215,06001049001,0.01,ANCHOR BAY WWTF,Wastewater,38.8034,-123.5785,Gualala,CA,MENDOCINO CWWD NO 2,,,,Collection: Separate Sewers
1175344,06002092001,0.065,BOLINAS WWTF,Wastewater,37.9228,-122.7217,Bolinas,CA,BOLINAS COMM PUD,Marin,18050005,Tomales-Drake Bays,Collection: Separate Sewers
1175481,06004009005,37.5,LACSD (Los Coyotes WRP),Wastewater,33.8799,-118.1035,Cerritos,CA,Los Angeles County Sanitation Districts,Los Angeles,18070106,San Gabriel,Water Reuse
1179133,46000029001,0.56,"Custer, City of",Wastewater,43.6826,-103.5389,Custer,SD,City of Custer,Custer,10120109,Middle Cheyenne-Spring,Collection: Separate Sewers
1233284,29003747001,0.74,Tipton WWTP,Wastewater,38.632226,-92.768699,Tipton,MO,City of Tipton,,,,Treatment Plant
1234208,18004654001,0.5,MIDDLETOWN WWTP,Wastewater,40.0504,-85.5363,Middletown,IN,MIDDLETOWN WWTP,Henry,5120201,Upper White,Collection: Combined Sewers
1120154,18000255001,0.17,ST. JOE - Spencerville WWTP,Wastewater,41.283708,-84.920368,Spencerville,IN,"ST. JOE, TOWN OF",,,,Collection: Separate Sewers
1120172,18000357001,0.025,CARBON WWTP,Wastewater,39.6054,-87.0964,Carbon,IN,"CARBON      ,TOWNOF",,,,Collection: Separate Sewers
1120252,18001693001,0.175,LA FONTAINE WWTP,Wastewater,40.6733,-85.7295,La Fontaine,IN,LA FONTAINE STP,,,,Treatment Plant
1120304,18003280001,0.1,GOODLAND WWTP,Wastewater,40.8094,-87.1305,Goodland,IN,"GOODLAND, TOWN OF",Newton,7120002,Iroquois,Collection: Separate Sewers
1120372,18004533001,3,GAS CITY WWTP,Wastewater,40.4836,-85.6214,Gas City,IN,GAS CITY WWTP,Grant,5120103,Mississinewa,Collection: Combined Sewers
1120493,18005411001,0.225,SUNMAN WWTP,Wastewater,39.2284,-85.1111,Sunman,IN,"SUNMAN, TOWN OF",Ripley,5090203,Middle Ohio-Laughery,Treatment Plant
1123574,19000147001,0.02,CHESTER WWTP,Wastewater,43.4878,-92.3511,Chester,IA,"CHESTER, CITY OF",,,,Collection: Separate Sewers
1123583,19000158001,5.7,CLEAR LAKE SEWER DIST,Wastewater,43.1047,-93.407,Clear Lake,IA,"CLEAR LAKE, CITY OF",Cerro Gordo,7080204,West Fork Cedar,Treatment Plant
1123662,19000245001,0.105,DUNCOMBE STL,Wastewater,42.4744,-94.0015,Duncombe,IA,"DUNCOMBE, CITY OF",,,,Collection: Separate Sewers
1123760,19000360001,0.252,HAMBURG STL,Wastewater,40.5972,-95.6458,Hamburg,IA,HAMBURG CITY OF,,,,Treatment Plant
1124026,19000653001,0.018,OTO LAGOON,Wastewater,42.2931,-95.8975,Oto,IA,"OTO, TOWN OF",,,,Collection: Separate Sewers
1124099,19000741001,0.753,ROCK VALLEY WWTP,Wastewater,43.2046,-96.3098,Rock Valley,IA,ROCK VALLY CITY OF,,,,Treatment Plant
1124248,19000911001,1.85,WEST BURLINGTON WWTP,Wastewater,40.8241,-91.1618,West Burlington,IA,"WEST BURLINGTON, CITY OF",,,,Treatment Plant
1124256,19000919001,0.314,WEST POINT WASTEWATER,Wastewater,40.7203,-91.4378,West Point,IA,"WEST POINT, TOWN OF",Lee,7080104,Flint-Henderson,Treatment Plant
1128733,16000212001,0.051,TETONIA S/T FACILITY,Wastewater,43.8152,-111.1737,Tetonia,ID,"TETONIA, CITY OF",,,,Treatment Plant
1130392,20000741001,0.084,RICHMOND WWTP,Wastewater,38.41197,-95.2622,Richmond,KS,"RICHMOND      ,CITYOF",,,,Collection: Separate Sewers
3516656,01000023390,0.25,Harvest Monrovia-BURWELL ROAD WWTP,Wastewater,34.85837,-86.74905,Harvest,AL,Harvest-Monrovia Water & Fire Protection Authority,,,,Treatment Plant
3522356,13000800003,16,Crooked Creek WRF,Wastewater,33.9614,-84.2546,Norcross,GA,Gwinnett County Government DWR,Gwinnett,3130001,Upper Chattahoochee,Treatment Plant
1081153,39004186001,0.1,Lafayette WWTP & Sewer System,Wastewater,40.7611,-83.9464,Lafayette,OH,Village of Lafayette,,,,Collection: Separate Sewers
1081576,39008008001,6,Struthers WWTP & Sewer System,Wastewater,41.047,-80.5711,Struthers,OH,City of Struthers,,,,Collection: Separate Sewers
1081602,39008092001,1.125,Sunbury WWTP & Collection System,Wastewater,40.232316,-82.861244,Sunbury,OH,Village of Sunbury,Delaware,5060001,Upper Scioto,Collection: Separate Sewers
1088381,26000140001,0.12,BEAVERTON WWTF,Wastewater,43.878,-84.4784,Beaverton,MI,"BEAVERTON, CITY OF",,,,Treatment Plant
1088471,26000331001,0.17,KENT CITY STP,Wastewater,43.2175,-85.7482,Kent City,MI,"KENT CITY     ,VILLAGEOF",,,,Treatment Plant
1088726,26002018001,6,OWOSSO WWTP,Wastewater,43.0151,-84.1798,Owosso,MI,OWOSSO/MID SHIAWASSEE CO WWTP,Shiawassee,4080203,Shiawassee,Treatment Plant
1123479,19000030001,0.35,APLINGTON WWTP,Wastewater,42.5844,-92.8697,Aplington,IA,"APLINGTON      ,TOWNOF",,,,Collection: Separate Sewers
1123510,19000065001,0.07,BAYARD WWTP,Wastewater,41.8439,-94.5608,Bayard,IA,"BAYARD, CITY OF",Guthrie,7100007,South Raccoon,Collection: Separate Sewers
1123966,19000585001,0.204,MORAVIA STL,Wastewater,40.8819,-92.8128,Moravia,IA,MORAVIA CITY OF,Appanoose,7100009,Lower Des Moines,Treatment Plant
1128546,16000001001,8,POCATELLO STP,Wastewater,42.9152,-112.5178,Pocatello,ID,"POCATELLO, CITY OF",Bannock,17040208,Portneuf,Treatment Plant
1128651,16000111001,5.7,EMMETT SEWAGE LAGOON,Wastewater,43.8693,-116.5268,Emmett,ID,CITY OF EMMETT,Gem,17050122,Payette,Treatment Plant
1128658,16000118001,0.038,CAMBRIDGE SEWAGE LAGOON,Wastewater,44.5681,-116.6722,Cambridge,ID,CITY OF CAMBRIDGE,,,,Treatment Plant
1130232,20000408001,0.2,CARBONDALE WWTP,Wastewater,38.81899,-95.69084,Carbondale,KS,"CARBONDALE, CITY OF",,,,Treatment Plant
1130265,20000446001,0.45,OGDEN WWTP,Wastewater,39.10328,-96.7126,Ogden,KS,"OGDEN, CITY OF",,,,Treatment Plant
1130400,20000785001,0.3,WELLSVILLE WWTP,Wastewater,38.7127,-95.0848,Wellsville,KS,"WELLSVILLE, CITY OF",,,,Collection: Separate Sewers
1130460,20000955001,0.16,PEABODY WWTP,Wastewater,38.1689,-97.0721,Peabody,KS,"PEABODY, CITY OF",,,,Collection: Separate Sewers
1130551,20001221001,0.125,HOXIE WWTP,Wastewater,39.349,-100.4352,Hoxie,KS,"HOXIE, CITY OF",,,,Collection: Separate Sewers
1159113,30000045001,0.01,BEARCREEK,Wastewater,45.1597,-109.1582,Bearcreek,MT,"BEARCREEK ,TOWN OF",,,,Collection: Separate Sewers
1159114,30000046001,2,LIVINGSTON WWTP,Wastewater,45.6745,-110.5407,Livingston,MT,"Livingston, City of",Park,10070002,Upper Yellowstone,Treatment Plant
1159167,30000113001,0.11,PHILIPSBURG WWTP,Wastewater,46.3481,-113.3194,Philipsburg,MT,TOWN OF PHILIPSBURG,Granite,17010202,Flint-Rock,Treatment Plant
1159171,30000119001,0.15,WHITEHALL WWTP,Wastewater,45.8592,-112.0764,Whitehall,MT,"WHITEHALL, TOWN OF",Jefferson,10020006,Boulder,Collection: Separate Sewers
1164294,41000029001,0.61,MT ANGEL STP,Wastewater,45.0735,-122.8087,Mount Angel,OR,"MT. ANGEL, CITY OF",Marion,17090009,Molalla-Pudding,Treatment Plant
1197255,42007508001,1.01,JOHNSONBURG BORO STP,Wastewater,41.479667,-78.673972,Johnsonburg,PA,JOHNSONBURG MUN AUTH,,,,Collection: Separate Sewers
1206117,55000800001,0.07,LAKE HOLCOMBE SD #1 STP,Wastewater,45.2408,-91.1508,Holcombe,WI,LAKE HOLCOMBE S.D. #1,,,,Collection: Separate Sewers
1206452,55003160001,0.3,MONTELLO WWTP,Wastewater,43.77995,-89.31996,Montello,WI,"MONTELLO, CITY OF",Marquette,4030201,Upper Fox,Collection: Separate Sewers
1206645,55004650001,0.112,STODDARD WWTP,Wastewater,43.6471,-91.2257,Stoddard,WI,"STODDARD, VILLAGE OF",,,,Collection: Separate Sewers
1206708,55005065001,0.01,WAUMANDEE SD #1 STP,Wastewater,44.30641,-91.70208,Arcadia,WI,Waumandee Sanitary District #1,,,,Collection: Separate Sewers
1206836,55008672001,0.05,LK WAPOGASSET-BEAR TRAP LK - WWTP,Wastewater,45.3089,-92.4217,Amery,WI,Lake Wapogasset-Bear Trap Lake SD,,,,Treatment Plant
1214133,24000003002,2.5,MARYLAND CITY WWTP,Wastewater,39.0822,-76.8236,Laurel,MD,ANNE ARUNDEL DEPT. PUBLIC WORK,Anne Arundel,2060006,Patuxent,Collection: Separate Sewers
1234643,19000151001,0.031,CLARE WWTP,Wastewater,42.5838,-94.3446,Clare,IA,"CLARE      ,TOWNOF",,,,Collection: Separate Sewers
1234669,19000600001,0.23,NASHUA WWTP,Wastewater,42.9455,-92.5351,Nashua,IA,NASHUA CITY OF,Chickasaw,7080201,Upper Cedar,Treatment Plant
1234670,19000603001,3.71,NEVADA WWTP,Wastewater,42.0067,-93.4506,Nevada,IA,NEVADA CITY OF STP,Story,7080105,South Skunk,Treatment Plant
1235486,21000065001,0.37,MT VERNON WWTP,Wastewater,37.357089,-84.334621,Mount Vernon,KY,MT VERNON STP,Rockcastle,5130102,Rockcastle,Collection: Separate Sewers
1237416,22003043001,0.185,RINGGOLD NORTH STP,Wastewater,32.3088,-93.2868,Ringgold,LA,Town of Ringgold- Wastewater Treatment Plant No.1,,,,Treatment Plant
1237667,05000742001,0.5,Lincoln WWTP,Wastewater,35.9369,-94.4217,Lincoln,AR,Lincoln,Washington,11110103,Illinois,Collection: Separate Sewers
1237830,39006391001,4.212,Oxford WWTP & Sewer System,Wastewater,39.4961,-84.7202,Oxford,OH,City of Oxford,Butler,5080002,Lower Great Miami,Biosolids Handling Facility
1237835,39009143001,0.28,NWWSD Weston WWTP & Sewer System,Wastewater,41.3491,-83.7928,Weston,OH,Village of Weston,,,,Collection: Separate Sewers
1238048,41000062001,8.7,ALBANY-MILLERSBURG WATER RECLAMATION FACILITY,Wastewater,44.6462,-123.0776,Albany,OR,ALBANY STP,Linn,17090003,Upper Willamette,Collection: Separate Sewers
1238376,24000049001,1.4,BRUNSWICK WWTP,Wastewater,39.308335,-77.620575,Brunswick,MD,"BRUNSWICK, CITY OF",Frederick,2070008,Middle Potomac-Catoctin,Treatment Plant
1242240,69000001001,3,002-Agingan Point WWTF,Wastewater,15.120395,145.691344,N. Mariana Islands,MP,Commonwealth Utilities Corporation,Saipan,99000003,N. Mariana Islands,Treatment Plant
3046510,24000067015,0.15,Talbot County Region V WWTP,Wastewater,38.7138,-76.3366,Tilghman,MD,TALBOT CO. DEPT. OF PUBLIC WKS,Talbot,2060005,Choptank,Collection: Separate Sewers
1172691,40000446001,0.075,LAHOMA WWT,Wastewater,36.3892,-98.0804,Lahoma,OK,"LAHOMA, TOWN OF",Garfield,11050002,Lower Cimarron-Skeleton,Treatment Plant
398857,47000275002,6,Collierville Northwest STP,Wastewater,35.0965,-89.7119,Collierville,TN,"COLLIERVILLE, TOWN OF",Shelby,8010210,Wolf,Treatment Plant
424402,72000004013,4.5,Yauco WWTP,Wastewater,18.025266,-66.841581,Yauco,PR,PRASA,Yauco,21010004,Southern Puerto Rico,Collection: Pump Stations
491209,12000017027,120,MDWASD North District WWTP,Wastewater,25.9189,-80.1476,Miami,FL,Miami-Dade Water & Sewer Department,Miami-Dade,3090206,Florida Southeast Coast,Treatment Plant
1066868,08000066001,3.2,SNOWMASS W&SP WWTP,Wastewater,39.2225,-106.925278,Snowmass Village,CO,Snowmass WSD,,,,Collection: Separate Sewers
1088938,26003164001,0.06,WALDRON STP,Wastewater,41.7381,-84.4428,Waldron,MI,"WALDRON, VILLAGE OF",,,,Treatment Plant
1092422,25000128001,315,MWRA Deer Island WWTF,Wastewater,42.3505,-70.9569,Boston,MA,Mass. Water Resources Authority,Suffolk,1090001,Charles,Treatment Plant
1094154,50000105001,0.4,Randolph WWTF ,Wastewater,43.92686,-72.65733,Randolph,VT,"Randolph, Town of",,,,Treatment Plant
1133234,29001007001,3.8,Hannibal WWTP,Wastewater,39.70888,-91.350944,Hannibal,MO,Hannibal Board of Public Works,Marion,7110004,The Sny,Treatment Plant
1133394,29001113001,0.04,Ellsinore WWTP,Wastewater,36.931359,-90.744272,Ellsinore,MO,City of Ellsinore,,,,Treatment Plant
1120287,18003090001,1.5,LIGONIER WWTP,Wastewater,41.4674,-85.5987,Ligonier,IN,"LIGONIER, TOWN OF",,,,Collection: Combined Sewers
1120300,18003230001,0.45,SOUTH WHITLEY WWTP,Wastewater,41.0799,-85.6288,South Whitley,IN,"SOUTH WHITLEY, TOWN OF",Whitley,5120104,Eel,Treatment Plant
1120400,18004694001,0.35,ROANOKE WWTP,Wastewater,40.9613,-85.3655,Roanoke,IN,"ROANOKE, TOWN OF",Huntington,5120101,Upper Wabash,Treatment Plant
1120446,18005011001,1,LOOGOOTEE STP,Wastewater,38.6627,-86.9143,Loogootee,IN,"LOOGOOTEE, City of",Martin,5120208,Lower East Fork White,Collection: Separate Sewers
1120504,18005551001,0.4,VEVAY WWTP,Wastewater,38.7449,-85.0756,Vevay,IN,"VEVAY, TOWN OF",,,,Treatment Plant
1123488,19000040001,1.626,ASBURY WWTP,Wastewater,42.5206,-90.7781,Dubuque,IA,"ASBURY, CITY OF",Dubuque,7060003,Grant-Little Maquoketa,Collection: Separate Sewers
1123625,19000206001,0.102,DANBURY SEWAGE LAGOON,Wastewater,42.2275,-95.7236,Danbury,IA,"DANBURY      ,TOWNOF",Woodbury,10230005,Maple,Treatment Plant
1123668,19000251001,1.179,DYERSVILLE WWTP,Wastewater,42.4678,-91.1228,Dyersville,IA,"DYERSVILLE      ,CITYOF",Dubuque,7060006,Maquoketa,Treatment Plant
1123680,19000264001,2.4,ELDRIDGE WWTP,Wastewater,41.6487,-90.6011,Eldridge,IA,ELDRIDGE CITY OF,Scott,7080103,Lower Wapsipinicon,Treatment Plant
1123823,19000429001,5,KEOKUK WWTP,Wastewater,40.3868,-91.393,Keokuk,IA,"KEOKUK, CITY OF",Lee,7080104,Flint-Henderson,Collection: Separate Sewers
1124260,19000925001,0.16,WHITTEMORE WWTP,Wastewater,43.0571,-94.4125,Whittemore,IA,WHITTEMORE TOWN OF,Kossuth,7100003,East Fork Des Moines,Treatment Plant
1128730,16000209001,0.075,GRANITE CREEK-REEDER BAY STP,Wastewater,48.6411,-116.8822,Nordman,ID,GRANITE-REEDER WATER & SEWER DISTRICT,,,,Treatment Plant
1128759,16000239001,0.05,ALBION SEWAGE TRT FAC,Wastewater,42.4081,-113.5628,Albion,ID,"ALBION, CITY OF",Cassia,17040209,Lake Walcott,Treatment Plant
1088773,26002101001,0.317,THREE OAKS LAGOON,Wastewater,41.765,-86.6067,Three Oaks,MI,"THREE OAKS, CITY OF",,,,Treatment Plant
1088873,26003066001,2.5,CHEBOYGAN WWTP,Wastewater,45.6511,-84.4723,Cheboygan,MI,"CHEBOYGAN      ,CITYOF",Cheboygan,4070004,Cheboygan,Treatment Plant
1088879,26003073001,2.5,LUDINGTON STP,Wastewater,43.9419,-86.4088,Ludington,MI,"LUDINGTON, CITY OF",,,,Treatment Plant
1088923,26003136001,0.96,MACKINAC ISLAND STP,Wastewater,45.8595,-84.642,Mackinac Island,MI,MACKINAC ISLAND,Mackinac,4070002,Carp-Pine,Collection: Separate Sewers
1088972,26004001001,0.4,CEDAR SPRINGS STP,Wastewater,43.1242,-85.3322,Cedar Springs,MI,"CEDAR SPRINGS, CITY OF",,,,Treatment Plant
1220307,36002001003,110,New York (C) - Bowery Bay WPCP,Wastewater,40.7784,-73.8946,Astoria,NY,NYCDEP,Queens,2030102,Bronx,Treatment Plant
1220637,36003169008,10,Westchester (Co) Peekskill SD STP,Wastewater,41.300056,-73.929583,Peekskill,NY,Westchester County DEF,Westchester,2030101,Lower Hudson,Collection: Interceptor Sewers
